qx,qy,reference_mode,candidate_mode,reference_frequency_thz,candidate_frequency_thz,single_overlap_squared,subspace_dimension,subspace_minimum_overlap_squared,basis_dependent
0.0,0.8333333333333334,8,8,8.389636948871013,8.258003412903292,0.9994802441514737,1,0.9994802441514737,False
0.0,0.8333333333333334,9,9,9.936288783231245,9.794608741030443,0.9999560855464801,1,0.9999560855464799,False
0.16666666666666666,0.0,1,1,0.980244226060854,1.0046904675518558,0.99988847137194,1,0.99988847137194,False
0.16666666666666666,0.0,2,2,1.6188113537883917,1.655749694568978,0.9999012034899426,1,0.9999012034899426,False
0.16666666666666666,0.0,3,3,2.6520242662740694,2.6601201261186938,0.9998807483067919,1,0.9998807483067914,False
0.16666666666666666,0.0,4,4,4.821015981042446,4.887943857347666,0.9999774215351248,1,0.9999774215351246,False
0.16666666666666666,0.0,5,5,5.249106346944303,5.2940865780651745,0.999933077352948,1,0.999933077352948,False
0.16666666666666666,0.0,6,6,6.6001078382470775,6.67905742366547,0.9994496502573498,1,0.9994496502573498,False
0.16666666666666666,0.0,7,7,8.176921615338827,8.044724583536912,0.9999797810843912,1,0.9999797810843915,False
0.16666666666666666,0.0,8,8,8.389694322079416,8.25796656441841,0.9994815751689241,1,0.9994815751689239,False
0.16666666666666666,0.0,9,9,9.9363144566003,9.794585226610991,0.9999562167613247,1,0.9999562167613245,False
0.16666666666666666,0.16666666666666666,1,1,2.2296317957750778,2.2580292779127955,0.9996567685491983,1,0.999656768549198,False
0.16666666666666666,0.16666666666666666,2,2,2.8154857973191554,2.861651746888056,0.9952525718961965,1,0.9952525718961965,False
0.16666666666666666,0.16666666666666666,3,3,3.7798646482893363,3.7681580267678836,0.995180575324472,1,0.995180575324472,False
0.16666666666666666,0.16666666666666666,4,4,5.071726727093152,5.121464262898205,0.998673271908607,1,0.998673271908607,False
0.16666666666666666,0.16666666666666666,5,5,5.7082782709736914,5.737470101665871,0.9990261926556223,1,0.9990261926556221,False
0.16666666666666666,0.16666666666666666,6,6,6.126834025004719,6.241388967686909,0.9979607397916972,1,0.9979607397916972,False
0.16666666666666666,0.16666666666666666,7,7,8.114137019882927,8.058904205341756,0.9832693779206747,1,0.9832693779206745,False
0.16666666666666666,0.16666666666666666,8,8,8.37883547903952,8.289981422896911,0.9820248081093584,1,0.9820248081093587,False
0.16666666666666666,0.16666666666666666,9,9,9.407110176704384,9.120913262722713,0.9997512358559925,1,0.9997512358559927,False
0.16666666666666666,0.3333333333333333,1,1,3.516621622344883,3.518754476714727,0.9446274217627019,1,0.9446274217627019,False
0.16666666666666666,0.3333333333333333,2,2,3.6112974679787833,3.533581876028832,0.9114135406077478,1,0.9114135406077474,False
0.16666666666666666,0.3333333333333333,3,3,4.143880027489256,4.233700638250668,0.9620078084293241,1,0.9620078084293241,False
0.16666666666666666,0.3333333333333333,4,4,5.403227264361302,5.435320959743195,0.9977860108644065,1,0.9977860108644065,False
0.16666666666666666,0.3333333333333333,5,5,5.796189384470531,5.824443730300726,0.9979304061088643,1,0.9979304061088643,False
0.16666666666666666,0.3333333333333333,6,6,6.018991119696565,6.072263441581645,0.9973183893713081,1,0.9973183893713081,False
0.16666666666666666,0.3333333333333333,7,7,8.004142447892846,7.966244995399942,0.8862271234973894,1,0.8862271234973894,False
0.16666666666666666,0.3333333333333333,8,8,8.350371547679991,8.309096700740763,0.8833626909653154,1,0.8833626909653153,False
0.16666666666666666,0.3333333333333333,9,9,8.796396783423805,8.456553373276929,0.9958759690076527,1,0.9958759690076527,False
0.16666666666666666,0.5,1,1,3.5166410125693903,3.518746285700643,0.9450927794952357,1,0.9450927794952355,False
0.16666666666666666,0.5,2,2,3.611317393388267,3.533541360866858,0.9118695015662716,1,0.9118695015662716,False
0.16666666666666666,0.5,3,3,4.143859512189079,4.233662335580726,0.9620083209077015,1,0.9620083209077015,False
