reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p5_m6__Gamma_4_5,line_p5_m6__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9939925640388791,0.9999999931429784,False,False,0.010386953788181288,,,0.02419801763957501,,
line_p5_m6__Gamma_6,line_p5_m6__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9939925640388791,0.9999999987846697,False,False,8.353710174560547,,,8.232355117797852,,
line_p5_m6__Gamma_7_8,line_p5_m6__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9939925640388791,0.999999992710711,False,False,3.6815965499076837,,,3.7450331718388843,,
line_p5_m6__Gamma_9,line_p5_m6__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9939925640388791,0.9999999984151584,False,False,0.0019073486328125,,,0.0016689300537109375,,
line_p5_m7__Gamma_4_5,line_p5_m7__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9999866615985679,0.9999999931429784,False,False,0.017508756606804995,,,0.018937400286017026,,
line_p5_m7__Gamma_6,line_p5_m7__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9999866615985679,0.9999999987846697,True,True,16.675233840942383,16.67970929827046,1.101746851084301,16.640901565551758,16.639763968331017,1.0377533581792941
line_p5_m7__Gamma_7_8,line_p5_m7__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9999866615985679,0.999999992710711,False,False,8.309085178622986,,,8.273957554809913,,
line_p5_m7__Gamma_9,line_p5_m7__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9999866615985679,0.9999999984151584,False,False,0.005245208740234375,,,0.00667572021484375,,
line_p5_m8__Gamma_4_5,line_p5_m8__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.99600229768333,0.9999999931429784,False,False,0.011689806625491394,,,0.021480177627132852,,
line_p5_m8__Gamma_6,line_p5_m8__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.99600229768333,0.9999999987846697,True,True,19.803524017333984,19.821766444615427,1.5017451072226184,20.19190788269043,20.207050868442508,1.51824951171875
line_p5_m8__Gamma_7_8,line_p5_m8__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.99600229768333,0.999999992710711,False,False,6.579621631146819,,,6.441330223115864,,
line_p5_m8__Gamma_9,line_p5_m8__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.99600229768333,0.9999999984151584,False,False,0.007152557373046875,,,0.0040531158447265625,,
line_p5_m9__Gamma_4_5,line_p5_m9__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9994394552918034,0.9999999931429784,False,False,0.012149994188538463,,,0.023012024902369792,,
line_p5_m9__Gamma_6,line_p5_m9__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9994394552918034,0.9999999987846697,True,True,24.152040481567383,24.161529541016176,0.7498604910715634,24.100065231323242,24.101039341517318,0.7744613958865776
line_p5_m9__Gamma_7_8,line_p5_m9__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9994394552918034,0.999999992710711,False,False,4.551623860477526,,,5.132182722316916,,
line_p5_m9__Gamma_9,line_p5_m9__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9994394552918034,0.9999999984151584,False,False,0.004291534423828125,,,0.01811981201171875,,
