reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p3_m2__Gamma_9,line_p3_m2__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9114135406077478,0.9999999989199393,False,False,0.018835067749023438,,,0.03528594970703125,,
line_p3_m3__Gamma_4_5,line_p3_m3__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9620078084293241,0.9999973071729419,False,False,0.012273347545846702,,,0.02411330196234446,,
line_p3_m3__Gamma_6,line_p3_m3__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9620078084293241,0.9999999949490839,False,False,0.8404254913330078,,,0.5917549133300781,,
line_p3_m3__Gamma_7_8,line_p3_m3__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9620078084293241,0.9999973059500361,False,False,0.1023393525565069,,,0.23652288673502966,,
line_p3_m3__Gamma_9,line_p3_m3__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9620078084293241,0.9999999989199393,False,False,0.01049041748046875,,,0.045299530029296875,,
line_p3_m4__Gamma_4_5,line_p3_m4__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9977860108644065,0.9999973071729419,False,False,0.010315564943687409,,,0.03803729144226947,,
line_p3_m4__Gamma_6,line_p3_m4__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9977860108644065,0.9999999949490839,False,False,3.1251907348632812,,,2.973794937133789,,
line_p3_m4__Gamma_7_8,line_p3_m4__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9977860108644065,0.9999973059500361,False,False,2.6130269475540997,,,2.5456278043132166,,
line_p3_m4__Gamma_9,line_p3_m4__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9977860108644065,0.9999999989199393,False,False,0.003337860107421875,,,0.004291534423828125,,
line_p3_m5__Gamma_4_5,line_p3_m5__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9979304061088643,0.9999973071729419,False,False,0.007539457464619587,,,0.06938021617126128,,
line_p3_m5__Gamma_6,line_p3_m5__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9979304061088643,0.9999999949490839,False,False,3.902435302734375,,,3.834247589111328,,
line_p3_m5__Gamma_7_8,line_p3_m5__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9979304061088643,0.9999973059500361,False,False,3.5461027685902273,,,3.313264726831069,,
line_p3_m5__Gamma_9,line_p3_m5__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9979304061088643,0.9999999989199393,False,False,0.025272369384765625,,,0.06008148193359375,,
line_p3_m6__Gamma_4_5,line_p3_m6__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9973183893713081,0.9999973071729419,False,False,0.02648485961341632,,,0.06625463137099956,,
line_p3_m6__Gamma_6,line_p3_m6__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9973183893713081,0.9999999949490839,False,False,3.1058788299560547,,,3.0121803283691406,,
line_p3_m6__Gamma_7_8,line_p3_m6__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9973183893713081,0.9999973059500361,False,False,1.4979372005103824,,,1.6402257362816304,,
line_p3_m6__Gamma_9,line_p3_m6__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9973183893713081,0.9999999989199393,False,False,0.006198883056640625,,,0.08702278137207031,,
line_p3_m9__Gamma_4_5,line_p3_m9__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9958759690076527,0.9999973071729419,False,False,0.03149472430616118,,,0.5291657797832785,,
line_p3_m9__Gamma_6,line_p3_m9__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9958759690076527,0.9999999949490839,True,True,11.274576187133789,11.269814627510604,0.09746940768495804,11.137962341308594,11.206545148576485,0.32962098413591434
