reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p3_m9__Gamma_4_5,line_p3_m9__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9960944748257732,0.9999973556669088,False,False,0.0732224563257084,,,0.5291657797832785,,
line_p3_m9__Gamma_6,line_p3_m9__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9960944748257732,0.9999999964838184,True,True,11.14964485168457,11.215482439314096,0.09295405173820326,11.137962341308594,11.206545148576485,0.32962098413591434
line_p3_m9__Gamma_7_8,line_p3_m9__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9960944748257732,0.9999973538795704,False,False,1.7935146283599852,,,2.069656000331916,,
line_p3_m9__Gamma_9,line_p3_m9__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9960944748257732,0.9999999996195419,False,False,0.030755996704101562,,,0.25153160095214844,,
K_p4_m1__Gamma_4_5,K_p4_m1__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.999868356876361,0.9999973556669088,False,False,0.009775161743164062,,,0.008092194914091654,,
K_p4_m1__Gamma_6,K_p4_m1__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.999868356876361,0.9999999964838184,False,False,2.4154186248779297,,,2.44140625,,
K_p4_m1__Gamma_7_8,K_p4_m1__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.999868356876361,0.9999973538795704,False,False,0.027682234910905455,,,0.00951884497531754,,
K_p4_m1__Gamma_9,K_p4_m1__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.999868356876361,0.9999999996195419,False,False,0.0,,,0.011682510375976562,,
K_p4_m2__Gamma_4_5,K_p4_m2__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9999206651599866,0.9999973556669088,False,False,0.015990049969775405,,,0.008011006172376368,,
K_p4_m2__Gamma_6,K_p4_m2__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9999206651599866,0.9999999964838184,False,False,3.002643585205078,,,2.9726028442382812,,
K_p4_m2__Gamma_7_8,K_p4_m2__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9999206651599866,0.9999973538795704,False,False,0.03473063990522412,,,0.005488807884798688,,
K_p4_m2__Gamma_9,K_p4_m2__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9999206651599866,0.9999999996195419,False,False,0.005245208740234375,,,0.016927719116210938,,
K_p4_m3__Gamma_4_5,K_p4_m3__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9998867534552274,0.9999973556669088,False,False,0.010990553447357282,,,0.00742550444717285,,
K_p4_m3__Gamma_6,K_p4_m3__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9998867534552274,0.9999999964838184,False,False,1.7211437225341797,,,1.6222000122070312,,
K_p4_m3__Gamma_7_8,K_p4_m3__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9998867534552274,0.9999973538795704,False,False,0.03838613165858036,,,0.010675722683543259,,
K_p4_m3__Gamma_9,K_p4_m3__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9998867534552274,0.9999999996195419,False,False,0.003814697265625,,,0.001430511474609375,,
K_p4_m4__Gamma_4_5,K_p4_m4__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9999839457710284,0.9999973556669088,False,False,0.008429369702178807,,,0.0047921541314701515,,
K_p4_m4__Gamma_6,K_p4_m4__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9999839457710284,0.9999999964838184,True,True,9.843587875366211,9.843553815569456,0.17002650669653563,9.868383407592773,9.84889439174079,0.24382922114161987
K_p4_m4__Gamma_7_8,K_p4_m4__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9999839457710284,0.9999973538795704,False,False,0.006650126305094411,,,0.02865985698740794,,
K_p4_m4__Gamma_9,K_p4_m4__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9999839457710284,0.9999999996195419,False,False,0.01621246337890625,,,0.017881393432617188,,
K_p4_m5__Gamma_4_5,K_p4_m5__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9999523160384068,0.9999973556669088,False,False,0.012480022743513489,,,0.007925400800034838,,
K_p4_m5__Gamma_6,K_p4_m5__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9999523160384068,0.9999999964838184,False,False,6.211757659912109,,,6.220817565917969,,
K_p4_m5__Gamma_7_8,K_p4_m5__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9999523160384068,0.9999973538795704,False,False,0.032208576407685985,,,0.003968075985215482,,
K_p4_m5__Gamma_9,K_p4_m5__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9999523160384068,0.9999999996195419,False,False,0.0040531158447265625,,,0.010251998901367188,,
K_p4_m6__Gamma_4_5,K_p4_m6__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9999707313479989,0.9999973556669088,False,False,0.01567228167490463,,,0.011587241058562152,,
K_p4_m6__Gamma_6,K_p4_m6__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9999707313479989,0.9999999964838184,False,False,5.565404891967773,,,5.580663681030273,,
K_p4_m6__Gamma_7_8,K_p4_m6__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9999707313479989,0.9999973538795704,False,False,0.025529720732080576,,,0.027112710906657216,,
K_p4_m6__Gamma_9,K_p4_m6__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9999707313479989,0.9999999996195419,False,False,0.0040531158447265625,,,0.016689300537109375,,
K_p4_m7__Gamma_4_5,K_p4_m7__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9998755013989968,0.9999973556669088,False,False,0.00866545765179932,,,0.013971410106643307,,
K_p4_m7__Gamma_6,K_p4_m7__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9998755013989968,0.9999999964838184,True,True,21.363019943237305,21.383176531110976,1.7751576949141534,21.389484405517578,21.397072928291838,1.7407475685586038
K_p4_m7__Gamma_7_8,K_p4_m7__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9998755013989968,0.9999973538795704,False,False,0.010115243642614567,,,0.038287529680058725,,
K_p4_m7__Gamma_9,K_p4_m7__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9998755013989968,0.9999999996195419,False,False,0.0007152557373046875,,,0.011444091796875,,
K_p4_m8__Gamma_4_5,K_p4_m8__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9999189273782785,0.9999973556669088,False,False,0.012273347545846702,,,0.004060122100335694,,
K_p4_m8__Gamma_6,K_p4_m8__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9999189273782785,0.9999999964838184,True,True,21.577835083007812,21.582794189453534,0.6673384685909334,21.549224853515625,21.544701712471586,0.7070424605389314
K_p4_m8__Gamma_7_8,K_p4_m8__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9999189273782785,0.9999973538795704,False,False,0.027665802626361303,,,0.04456897207801562,,
K_p4_m8__Gamma_9,K_p4_m8__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9999189273782785,0.9999999996195419,False,False,0.0059604644775390625,,,0.017642974853515625,,
K_p4_m9__Gamma_4_5,K_p4_m9__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9998642140600951,0.9999973556669088,False,False,0.012006452857984707,,,0.00667572021484375,,
K_p4_m9__Gamma_6,K_p4_m9__Gamma_6,0.3333333333333333,0.3333333333333333,1,0.9998642140600951,0.9999999964838184,True,True,16.34955406188965,16.345378330776093,0.8686610630581348,16.283035278320312,16.27104622977077,0.9508716816805651
K_p4_m9__Gamma_7_8,K_p4_m9__Gamma_7_8,0.3333333333333333,0.3333333333333333,2,0.9998642140600951,0.9999973538795704,False,False,0.018598177431351084,,,0.056724084167274466,,
K_p4_m9__Gamma_9,K_p4_m9__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9998642140600951,0.9999999996195419,False,False,0.00095367431640625,,,0.009298324584960938,,
line_p5_m1__Gamma_4_5,line_p5_m1__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9595377784648276,0.9999973556669088,False,False,0.01337058533936496,,,0.04763899136230489,,
line_p5_m1__Gamma_6,line_p5_m1__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9595377784648276,0.9999999964838184,False,False,0.5917549133300781,,,0.5784034729003906,,
line_p5_m1__Gamma_7_8,line_p5_m1__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9595377784648276,0.9999973538795704,False,False,1.3827115248467134,,,1.3438401824427229,,
line_p5_m1__Gamma_9,line_p5_m1__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9595377784648276,0.9999999996195419,False,False,0.0054836273193359375,,,0.010728836059570312,,
