qx,qy,reference_mode,candidate_mode,reference_frequency_thz,candidate_frequency_thz,single_overlap_squared,subspace_dimension,subspace_minimum_overlap_squared,basis_dependent
0.16666666666666666,0.16666666666666666,7,7,10.03507807550063,10.222661122213735,0.9825114214849303,1,0.9825114214849303,False
0.16666666666666666,0.16666666666666666,8,8,11.300415420680732,11.129022154367766,0.9969488976788673,1,0.9969488976788673,False
0.16666666666666666,0.16666666666666666,9,9,11.93447202323871,11.85021090083541,0.9961163483626275,1,0.9961163483626275,False
0.16666666666666666,0.3333333333333333,1,1,4.043634170327546,3.935127644695875,0.9981334069724895,1,0.9981334069724895,False
0.16666666666666666,0.3333333333333333,2,2,4.075321353744863,4.130639456606706,0.9972433891322983,1,0.9972433891322983,False
0.16666666666666666,0.3333333333333333,3,3,4.6220858630739405,4.8975740967083,0.998661439481826,1,0.9986614394818257,False
0.16666666666666666,0.3333333333333333,4,4,9.29527491298349,9.393891926236162,0.9932315619212717,1,0.9932315619212717,False
0.16666666666666666,0.3333333333333333,5,5,9.6872633604115,9.901511471014446,0.9910059025992463,1,0.9910059025992463,False
0.16666666666666666,0.3333333333333333,6,6,9.940351675996997,10.024528150765804,0.9708637991217839,1,0.9708637991217839,False
0.16666666666666666,0.3333333333333333,7,7,10.275486653689372,10.446233633824804,0.9196529829408028,1,0.9196529829408026,False
0.16666666666666666,0.3333333333333333,8,8,10.58559275978062,10.473226277033254,0.9036747781053738,1,0.9036747781053738,False
0.16666666666666666,0.3333333333333333,9,9,11.752999161841421,11.575641193511405,0.9987156664870729,1,0.9987156664870729,False
0.16666666666666666,0.5,1,1,4.04368483486718,3.9351404919536495,0.9981421022919952,1,0.9981421022919951,False
0.16666666666666666,0.5,2,2,4.075351573387106,4.130651019393836,0.9972392798917449,1,0.9972392798917449,False
0.16666666666666666,0.5,3,3,4.622106416231171,4.897593024909367,0.9986478648258552,1,0.998647864825855,False
0.16666666666666666,0.5,4,4,9.295240242682048,9.39385517614725,0.9932186592940655,1,0.9932186592940657,False
0.16666666666666666,0.5,5,5,9.687243274940398,9.901499965002946,0.9910152407835114,1,0.9910152407835117,False
0.16666666666666666,0.5,6,6,9.940392561577212,10.024574393454763,0.9708601416181095,1,0.9708601416181095,False
0.16666666666666666,0.5,7,7,10.275431277088808,10.446293372018468,0.9192125745956156,1,0.9192125745956151,False
0.16666666666666666,0.5,8,8,10.58562939460248,10.473279208205755,0.903184740274095,1,0.9031847402740946,False
0.16666666666666666,0.5,9,9,11.752975194900062,11.575635802872759,0.9987151813495261,1,0.9987151813495261,False
0.16666666666666666,0.6666666666666666,1,1,2.5857292904375258,2.5877292446193567,0.9997409117017672,1,0.9997409117017672,False
0.16666666666666666,0.6666666666666666,2,2,3.2943613764254684,3.3818488705206837,0.998823293430322,1,0.998823293430322,False
0.16666666666666666,0.6666666666666666,3,3,4.156997594600649,4.248353445418178,0.9987068342175467,1,0.9987068342175469,False
0.16666666666666666,0.6666666666666666,4,4,8.797327720005725,8.98096760723497,0.9973767533694003,1,0.9973767533694003,False
0.16666666666666666,0.6666666666666666,5,5,9.654637675517028,9.789985764663856,0.9830436906885486,1,0.9830436906885486,False
0.16666666666666666,0.6666666666666666,6,6,9.791029446761938,9.883329477111287,0.9725564864392923,1,0.9725564864392925,False
0.16666666666666666,0.6666666666666666,7,7,10.035012586835704,10.222769343734974,0.9825345847090683,1,0.9825345847090683,False
0.16666666666666666,0.6666666666666666,8,8,11.3004213830035,11.129016488864108,0.9969493542563898,1,0.9969493542563898,False
0.16666666666666666,0.6666666666666666,9,9,11.93442174857849,11.850180174303997,0.996123134517543,1,0.996123134517543,False
0.16666666666666666,0.8333333333333334,1,1,1.1176837540680933,1.1370882021053645,0.9999204119712692,1,0.9999204119712695,False
0.16666666666666666,0.8333333333333334,2,2,1.9242400114209077,1.9974146117835099,0.9999227147599138,1,0.9999227147599138,False
0.16666666666666666,0.8333333333333334,3,3,3.0355288780763323,3.041812188860878,0.9999617972437563,1,0.9999617972437561,False
0.16666666666666666,0.8333333333333334,4,4,8.380757738046286,8.628046986076543,0.9999340112281347,1,0.9999340112281345,False
0.16666666666666666,0.8333333333333334,5,5,8.887554324100323,9.101371317536195,0.9994789509872838,1,0.9994789509872838,False
0.16666666666666666,0.8333333333333334,6,6,9.971635680667408,9.94947056187467,0.9998099924438527,1,0.9998099924438529,False
0.16666666666666666,0.8333333333333334,7,7,10.039156652480935,10.087274427351952,0.9944667901121612,1,0.994466790112161,False
0.16666666666666666,0.8333333333333334,8,8,11.97977842668365,12.050210057351658,0.9945553297493195,1,0.9945553297493193,False
0.16666666666666666,0.8333333333333334,9,9,12.162039095817546,12.077745779649433,0.9995098941229799,1,0.9995098941229796,False
0.3333333333333333,0.0,1,1,3.164590405775107,3.1344957816444867,0.9970463586142354,1,0.997046358614235,False
0.3333333333333333,0.0,2,2,3.2743666804827756,3.320246033976432,0.9972205721991905,1,0.9972205721991902,False
0.3333333333333333,0.0,3,3,4.515078396451561,4.6995883677146,0.999485717601714,1,0.9994857176017138,False
0.3333333333333333,0.0,4,4,8.809709981087673,8.931737144253399,0.999844827977225,1,0.9998448279772252,False
0.3333333333333333,0.0,5,5,9.617194452031935,9.79121336517693,0.9996055408208138,1,0.9996055408208138,False
0.3333333333333333,0.0,6,6,9.919416769499763,10.048278302599005,0.9912507097417876,1,0.9912507097417879,False
0.3333333333333333,0.0,7,7,10.216031418908182,10.38003582214849,0.9957622840767122,1,0.9957622840767124,False
0.3333333333333333,0.0,8,8,11.030349407984374,10.841230771853388,0.9913915345681127,1,0.9913915345681126,False
0.3333333333333333,0.0,9,9,11.92338993430524,11.832979635239603,0.996286656948893,1,0.9962866569488932,False
0.3333333333333333,0.16666666666666666,1,1,4.043719415120613,3.935191434332108,0.9981256636105668,1,0.9981256636105668,False
0.3333333333333333,0.16666666666666666,2,2,4.0752854966168375,4.130678692919822,0.9972344762294026,1,0.9972344762294024,False
0.3333333333333333,0.16666666666666666,3,3,4.622082155420681,4.897566721330014,0.9986620091662797,1,0.9986620091662797,False
0.3333333333333333,0.16666666666666666,4,4,9.295268310015716,9.393890728305166,0.9932183552698562,1,0.9932183552698565,False
0.3333333333333333,0.16666666666666666,5,5,9.68717577770597,9.901501346796104,0.9910026304682137,1,0.9910026304682137,False
0.3333333333333333,0.16666666666666666,6,6,9.94030164638429,10.024501923007877,0.9708426062226597,1,0.9708426062226596,False
0.3333333333333333,0.16666666666666666,7,7,10.27547210927291,10.446195436096174,0.9188803614868772,1,0.9188803614868772,False
0.3333333333333333,0.16666666666666666,8,8,10.585614208417377,10.473231732556421,0.9028595137211465,1,0.9028595137211465,False
0.3333333333333333,0.16666666666666666,9,9,11.753018240621694,11.575611878081288,0.9987138420313793,1,0.9987138420313793,False
0.3333333333333333,0.3333333333333333,1,1,4.25655963825789,4.2316075338412675,0.9999595079861728,1,0.9999595079861728,False
0.3333333333333333,0.3333333333333333,2,2,4.464804804179322,4.27860201777143,0.9996644371899156,1,0.9996644371899156,False
0.3333333333333333,0.3333333333333333,3,3,4.972511612726209,5.275177691691146,0.9998684438894592,1,0.9998684438894592,False
0.3333333333333333,0.3333333333333333,4,4,9.670937851706833,9.717869046542278,0.9998517067244469,1,0.9998517067244469,False
0.3333333333333333,0.3333333333333333,5,8,9.940822344230899,10.271725057251938,0.9560392983457974,1,0.9560392983457974,False
0.3333333333333333,0.3333333333333333,6,6,10.02027699910134,10.14736267624531,0.9711928515690602,1,0.9711928515690602,False
0.3333333333333333,0.3333333333333333,7,7,10.045674355054892,10.198382280558006,0.9561352677271735,1,0.9561352677271737,False
0.3333333333333333,0.3333333333333333,8,5,10.16504821206053,10.090953914102407,0.9708661069739036,1,0.9708661069739039,False
0.3333333333333333,0.3333333333333333,9,9,11.602048166478168,11.32364607612971,0.9998191142185511,1,0.9998191142185509,False
0.3333333333333333,0.5,1,1,4.04373602733811,3.9351994871649514,0.9981519574368118,1,0.9981519574368121,False
0.3333333333333333,0.5,2,2,4.075368650186749,4.130656263428862,0.9972520477369338,1,0.997252047736934,False
0.3333333333333333,0.5,3,3,4.622058456679329,4.89744580782564,0.998652612399544,1,0.998652612399544,False
0.3333333333333333,0.5,4,4,9.29528507110338,9.393983258140064,0.9932221826100066,1,0.9932221826100066,False
0.3333333333333333,0.5,5,5,9.687213608286664,9.901664194633957,0.9910152933634415,1,0.9910152933634417,False
0.3333333333333333,0.5,6,6,9.940283752591773,10.02454016535756,0.9708128451033289,1,0.9708128451033289,False
0.3333333333333333,0.5,7,7,10.27541695533902,10.446286318466347,0.9190373549720353,1,0.9190373549720355,False
0.3333333333333333,0.5,8,8,10.585635601704535,10.473289898323333,0.903013032348614,1,0.9030130323486137,False
0.3333333333333333,0.5,9,9,11.753024104789636,11.575603331767617,0.9987182619540254,1,0.9987182619540254,False
0.3333333333333333,0.6666666666666666,1,1,3.1646177459505305,3.1345047688676284,0.9970614030443524,1,0.997061403044352,False
0.3333333333333333,0.6666666666666666,2,2,3.274408343036258,3.3202916869540036,0.9972356324872282,1,0.9972356324872285,False
0.3333333333333333,0.6666666666666666,3,3,4.515067845667615,4.699434469283783,0.9994856221738198,1,0.9994856221738195,False
0.3333333333333333,0.6666666666666666,4,4,8.809785670805521,8.931919110817098,0.9998448757021141,1,0.9998448757021139,False
0.3333333333333333,0.6666666666666666,5,5,9.617153997568176,9.791380122712264,0.9995998110474419,1,0.9995998110474419,False
0.3333333333333333,0.6666666666666666,6,6,9.91941648254221,10.048332001654872,0.9912360279405966,1,0.9912360279405966,False
0.3333333333333333,0.6666666666666666,7,7,10.216068280020009,10.38003438864473,0.9957631210683828,1,0.9957631210683828,False
0.3333333333333333,0.6666666666666666,8,8,11.030365350858023,10.841258225922163,0.991381915268436,1,0.991381915268436,False
0.3333333333333333,0.6666666666666666,9,9,11.92334856407315,11.832939437523343,0.9962871183116818,1,0.996287118311682,False
0.3333333333333333,0.8333333333333334,1,1,2.5857329531456084,2.587552124176793,0.9997408263435605,1,0.9997408263435608,False
0.3333333333333333,0.8333333333333334,2,2,3.294331919057418,3.3816662790803473,0.9988213700333902,1,0.9988213700333902,False
0.3333333333333333,0.8333333333333334,3,3,4.157062394476315,4.248396862566376,0.9987053407181536,1,0.9987053407181534,False
0.3333333333333333,0.8333333333333334,4,4,8.797329874388387,8.981035716903914,0.9973706517917047,1,0.9973706517917045,False
0.3333333333333333,0.8333333333333334,5,5,9.654584801594538,9.790006869730892,0.9831408457458278,1,0.9831408457458278,False
0.3333333333333333,0.8333333333333334,6,6,9.79103198725101,9.88337213740661,0.9726012488066034,1,0.9726012488066034,False
0.3333333333333333,0.8333333333333334,7,7,10.03503580542969,10.222734462105407,0.9824879293132786,1,0.9824879293132786,False
0.3333333333333333,0.8333333333333334,8,8,11.300433831226727,11.129066628272284,0.9969508868580559,1,0.9969508868580559,False
0.3333333333333333,0.8333333333333334,9,9,11.934433452189408,11.850183727254535,0.9961250303433251,1,0.9961250303433253,False
0.5,0.0,1,1,3.707303718469659,3.686355378676821,0.9998212166758942,1,0.9998212166758944,False
0.5,0.0,2,2,4.191784838200618,4.090574120078122,0.9997843324291834,1,0.9997843324291834,False
0.5,0.0,3,3,4.706816531907136,5.0713777352990554,0.9995577883634782,1,0.999557788363478,False
0.5,0.0,4,4,9.015132774452155,9.062618088456162,0.9999050425295597,1,0.9999050425295599,False
0.5,0.0,5,5,9.470738199351338,9.736785100163926,0.9974231705055936,1,0.9974231705055938,False
0.5,0.0,6,6,9.886672066740623,10.01082837587361,0.9879044725803898,1,0.9879044725803898,False
0.5,0.0,7,8,10.525463337041137,10.649112729094941,0.9979656397392005,1,0.9979656397392005,False
0.5,0.0,8,7,10.82032906366041,10.646049010430874,0.9900983296640682,1,0.9900983296640684,False
0.5,0.0,9,9,11.82129597710368,11.73187893864727,0.9982014986941993,1,0.9982014986941993,False
0.5,0.16666666666666666,1,1,4.04374536328362,3.9351562746974125,0.998146551287315,1,0.998146551287315,False
0.5,0.16666666666666666,2,2,4.0752705713703525,4.130635097768849,0.9972444660748544,1,0.9972444660748546,False
0.5,0.16666666666666666,3,3,4.622070516344952,4.897532625414582,0.9986501573530807,1,0.9986501573530807,False
0.5,0.16666666666666666,4,4,9.295222592959721,9.39382819915334,0.9932219644514411,1,0.9932219644514411,False
0.5,0.16666666666666666,5,5,9.68723579702025,9.901529824051416,0.9909942695657155,1,0.9909942695657155,False
0.5,0.16666666666666666,6,6,9.94029783650107,10.024548351714726,0.9708117380317226,1,0.9708117380317228,False
0.5,0.16666666666666666,7,7,10.275343662993654,10.44631254402353,0.9191495266602371,1,0.9191495266602371,False
0.5,0.16666666666666666,8,8,10.58560913805551,10.473310878215404,0.9031305661377005,1,0.9031305661377005,False
0.5,0.16666666666666666,9,9,11.752998231024458,11.575609971457686,0.9987179960932744,1,0.9987179960932744,False
0.5,0.3333333333333333,1,1,4.043734564019126,3.9351636702113275,0.9981163206315267,1,0.9981163206315269,False
0.5,0.3333333333333333,2,2,4.0753500928293755,4.1306412156505266,0.9972160704887747,1,0.9972160704887749,False
0.5,0.3333333333333333,3,3,4.622047192975662,4.897477324627547,0.9986532692170805,1,0.9986532692170805,False
0.5,0.3333333333333333,4,4,9.295284577475671,9.393967578715364,0.9932143737941846,1,0.9932143737941846,False
0.5,0.3333333333333333,5,5,9.687174451460706,9.901681911906495,0.9909973182839813,1,0.9909973182839813,False
0.5,0.3333333333333333,6,6,9.940325164886778,10.024547618055681,0.9708159010185486,1,0.9708159010185489,False
0.5,0.3333333333333333,7,7,10.275389299741239,10.446272264364794,0.9196667746568767,1,0.9196667746568766,False
0.5,0.3333333333333333,8,8,10.585614189585346,10.473293870187462,0.9036211205775299,1,0.9036211205775299,False
0.5,0.3333333333333333,9,9,11.752985523029094,11.575638362172587,0.9987164429399285,1,0.9987164429399285,False
0.5,0.5,1,1,3.707554798813326,3.6864293543425113,0.9998194733878569,1,0.9998194733878571,False
0.5,0.5,2,2,4.191811016591463,4.090561532829477,0.9997831331358765,1,0.9997831331358765,False
0.5,0.5,3,3,4.70671088228566,5.071149933269587,0.999557462275775,1,0.999557462275775,False
0.5,0.5,4,4,9.01511286536948,9.062851681183357,0.9999044291641644,1,0.9999044291641647,False
0.5,0.5,5,5,9.470498558850851,9.737072796910711,0.9974143864300621,1,0.9974143864300623,False
0.5,0.5,6,6,9.886646507048082,10.010797939665373,0.9878843311675675,1,0.9878843311675677,False
0.5,0.5,7,8,10.525444595057628,10.649102772687533,0.9980832535538969,1,0.9980832535538972,False
0.5,0.5,8,7,10.820362433792917,10.646092324253885,0.9902039068154678,1,0.990203906815468,False
0.5,0.5,9,9,11.821267731893334,11.731835140105911,0.9982012922568857,1,0.9982012922568857,False
0.5,0.6666666666666666,1,1,4.043734564019138,3.935163670211322,0.9981163206315247,1,0.9981163206315247,False
0.5,0.6666666666666666,2,2,4.0753500928293755,4.130641215650527,0.9972160704887731,1,0.9972160704887731,False
0.5,0.6666666666666666,3,3,4.622047192975662,4.897477324627547,0.9986532692170812,1,0.9986532692170814,False
0.5,0.6666666666666666,4,4,9.295284577475671,9.393967578715362,0.9932143737941855,1,0.9932143737941858,False
0.5,0.6666666666666666,5,5,9.687174451460706,9.901681911906495,0.990997318283982,1,0.9909973182839822,False
0.5,0.6666666666666666,6,6,9.940325164886778,10.024547618055681,0.9708159010185496,1,0.9708159010185496,False
0.5,0.6666666666666666,7,7,10.275389299741239,10.446272264364785,0.9196667746569036,1,0.9196667746569034,False
0.5,0.6666666666666666,8,8,10.58561418958535,10.473293870187458,0.9036211205775558,1,0.9036211205775558,False
0.5,0.6666666666666666,9,9,11.75298552302909,11.575638362172587,0.9987164429399278,1,0.9987164429399278,False
0.5,0.8333333333333334,1,1,4.043745363283626,3.9351562746974076,0.998146551287315,1,0.9981465512873148,False
0.5,0.8333333333333334,2,2,4.075270571370353,4.1306350977688515,0.9972444660748544,1,0.9972444660748542,False
0.5,0.8333333333333334,3,3,4.622070516344953,4.897532625414584,0.99865015735308,1,0.9986501573530803,False
0.5,0.8333333333333334,4,4,9.295222592959721,9.393828199153338,0.9932219644514415,1,0.9932219644514415,False
0.5,0.8333333333333334,5,5,9.687235797020248,9.901529824051414,0.9909942695657139,1,0.9909942695657139,False
0.5,0.8333333333333334,6,6,9.94029783650107,10.024548351714724,0.9708117380317233,1,0.9708117380317235,False
0.5,0.8333333333333334,7,7,10.275343662993656,10.446312544023527,0.9191495266602601,1,0.9191495266602601,False
0.5,0.8333333333333334,8,8,10.585609138055508,10.4733108782154,0.9031305661377211,1,0.9031305661377214,False
0.5,0.8333333333333334,9,9,11.75299823102446,11.575609971457682,0.9987179960932735,1,0.9987179960932737,False
0.6666666666666666,0.0,1,1,3.1645904057750935,3.1344957816444907,0.9970463586142354,1,0.9970463586142354,False
