reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
K_p4_m9__Gamma_8,K_p4_m9__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9998191142185511,0.9999999668921296,True,True,55.99713325500488,55.90128217424752,5.161674655213721,55.91416358947754,55.82591465541196,4.986821388711871
K_p4_m9__Gamma_9,K_p4_m9__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9998191142185511,0.9999999700822495,False,False,0.04863739013671875,,,0.015735626220703125,,
line_p5_m1__Gamma_4_5,line_p5_m1__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9970614030443524,0.9999626197870097,False,False,0.005888504521955714,,,0.028295574824599004,,
line_p5_m1__Gamma_6_7,line_p5_m1__Gamma_6_7,0.3333333333333333,0.6666666666666666,2,0.9970614030443524,0.9999626188665306,False,False,0.4700068999414798,,,0.4191473210509748,,
line_p5_m1__Gamma_8,line_p5_m1__Gamma_8,0.3333333333333333,0.6666666666666666,1,0.9970614030443524,0.9999999668921296,False,False,2.774477005004883,,,2.802610397338867,,
line_p5_m1__Gamma_9,line_p5_m1__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9970614030443524,0.9999999700822495,False,False,0.037670135498046875,,,0.0021457672119140625,,
line_p5_m2__Gamma_4_5,line_p5_m2__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9972356324872282,0.9999626197870097,False,False,0.008425997279678485,,,0.016201941497833258,,
line_p5_m2__Gamma_6_7,line_p5_m2__Gamma_6_7,0.3333333333333333,0.6666666666666666,2,0.9972356324872282,0.9999626188665306,False,False,1.2497795942134482,,,1.2566593010480585,,
line_p5_m2__Gamma_8,line_p5_m2__Gamma_8,0.3333333333333333,0.6666666666666666,1,0.9972356324872282,0.9999999668921296,False,False,1.550912857055664,,,1.5668869018554688,,
line_p5_m2__Gamma_9,line_p5_m2__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9972356324872282,0.9999999700822495,False,False,0.028371810913085938,,,0.000476837158203125,,
line_p5_m3__Gamma_4_5,line_p5_m3__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9994856221738198,0.9999626197870097,False,False,0.007677670568516072,,,0.007588305694026732,,
line_p5_m3__Gamma_6_7,line_p5_m3__Gamma_6_7,0.3333333333333333,0.6666666666666666,2,0.9994856221738198,0.9999626188665306,False,False,0.7307680355586116,,,0.9209445287036966,,
line_p5_m3__Gamma_8,line_p5_m3__Gamma_8,0.3333333333333333,0.6666666666666666,1,0.9994856221738198,0.9999999668921296,False,False,1.3418197631835938,,,1.4345645904541016,,
line_p5_m3__Gamma_9,line_p5_m3__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9994856221738198,0.9999999700822495,False,False,0.028371810913085938,,,0.00667572021484375,,
line_p5_m4__Gamma_4_5,line_p5_m4__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9998448757021141,0.9999626197870097,False,False,0.01169223769687579,,,0.33518947435220525,,
line_p5_m4__Gamma_6_7,line_p5_m4__Gamma_6_7,0.3333333333333333,0.6666666666666666,2,0.9998448757021141,0.9999626188665306,False,False,19.41575138402474,,,19.385693145024362,,
line_p5_m4__Gamma_8,line_p5_m4__Gamma_8,0.3333333333333333,0.6666666666666666,1,0.9998448757021141,0.9999999668921296,False,False,29.09064292907715,,,29.129981994628906,,
line_p5_m4__Gamma_9,line_p5_m4__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9998448757021141,0.9999999700822495,False,False,0.043392181396484375,,,0.001430511474609375,,
line_p5_m5__Gamma_4_5,line_p5_m5__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9995998110474419,0.9999626197870097,False,False,0.01088401051570256,,,0.5846230665026365,,
line_p5_m5__Gamma_6_7,line_p5_m5__Gamma_6_7,0.3333333333333333,0.6666666666666666,2,0.9995998110474419,0.9999626188665306,False,False,19.54700003410028,,,19.535126958472024,,
line_p5_m5__Gamma_8,line_p5_m5__Gamma_8,0.3333333333333333,0.6666666666666666,1,0.9995998110474419,0.9999999668921296,True,True,38.82145881652832,38.79983084542478,4.189316107302582,38.858652114868164,38.841520036969264,4.2259060606668895
line_p5_m5__Gamma_9,line_p5_m5__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9995998110474419,0.9999999700822495,False,False,0.018596649169921875,,,0.0069141387939453125,,
line_p5_m6__Gamma_4_5,line_p5_m6__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9912360279405966,0.9999626197870097,False,False,0.03819611483490826,,,0.24567527784945303,,
line_p5_m6__Gamma_6_7,line_p5_m6__Gamma_6_7,0.3333333333333333,0.6666666666666666,2,0.9912360279405966,0.9999626188665306,True,True,36.86857935661256,36.89378066836073,3.0702863420757898,34.93791338653504,34.966497678231235,2.6754262496019865
line_p5_m6__Gamma_8,line_p5_m6__Gamma_8,0.3333333333333333,0.6666666666666666,1,0.9912360279405966,0.9999999668921296,True,True,30.872344970703125,30.889347621373677,2.083603216677221,30.70378303527832,30.717195783341793,2.2273160973373396
line_p5_m6__Gamma_9,line_p5_m6__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9912360279405966,0.9999999700822495,False,False,0.05984306335449219,,,0.0016689300537109375,,
line_p5_m7__Gamma_4_5,line_p5_m7__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9957631210683828,0.9999626197870097,False,False,0.03259278772475255,,,0.11409593280906304,,
line_p5_m7__Gamma_6_7,line_p5_m7__Gamma_6_7,0.3333333333333333,0.6666666666666666,2,0.9957631210683828,0.9999626188665306,False,False,24.766766842044706,,,26.76447738804766,,
line_p5_m7__Gamma_8,line_p5_m7__Gamma_8,0.3333333333333333,0.6666666666666666,1,0.9957631210683828,0.9999999668921296,False,False,29.217958450317383,,,29.07562255859375,,
line_p5_m7__Gamma_9,line_p5_m7__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9957631210683828,0.9999999700822495,False,False,0.013589859008789062,,,0.0035762786865234375,,
line_p5_m8__Gamma_4_5,line_p5_m8__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.991381915268436,0.9999626197870097,False,False,0.005820539291254856,,,0.3653111835102227,,
line_p5_m8__Gamma_6_7,line_p5_m8__Gamma_6_7,0.3333333333333333,0.6666666666666666,2,0.991381915268436,0.9999626188665306,False,False,21.266487870846245,,,19.48989381998058,,
line_p5_m8__Gamma_8,line_p5_m8__Gamma_8,0.3333333333333333,0.6666666666666666,1,0.991381915268436,0.9999999668921296,True,True,51.93018913269043,51.89154488699876,2.447945731026857,52.36363410949707,52.319880894251334,2.312485052614943
line_p5_m8__Gamma_9,line_p5_m8__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.991381915268436,0.9999999700822495,False,False,0.01621246337890625,,,0.005245208740234375,,
line_p5_m9__Gamma_4_5,line_p5_m9__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9962871183116818,0.9999626197870097,False,False,0.0068811748932179504,,,0.4579973121286573,,
line_p5_m9__Gamma_6_7,line_p5_m9__Gamma_6_7,0.3333333333333333,0.6666666666666666,2,0.9962871183116818,0.9999626188665306,False,False,6.149412170911829,,,8.370642796640775,,
line_p5_m9__Gamma_8,line_p5_m9__Gamma_8,0.3333333333333333,0.6666666666666666,1,0.9962871183116818,0.9999999668921296,True,True,60.1651668548584,60.07189069475523,6.009783063616769,60.23001670837402,60.13341631208042,5.835241200972618
line_p5_m9__Gamma_9,line_p5_m9__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9962871183116818,0.9999999700822495,False,False,0.04291534423828125,,,0.000476837158203125,,
M_p6_m1__Gamma_4_5,M_p6_m1__Gamma_4_5,0.5,0.0,2,0.9998212166758942,0.9999626197870097,False,False,0.003242843272384511,,,0.020062608229075837,,
M_p6_m1__Gamma_6_7,M_p6_m1__Gamma_6_7,0.5,0.0,2,0.9998212166758942,0.9999626188665306,False,False,1.623778136933113,,,1.6215896593545391,,
M_p6_m1__Gamma_8,M_p6_m1__Gamma_8,0.5,0.0,1,0.9998212166758942,0.9999999668921296,False,False,3.4017562866210938,,,3.5767555236816406,,
M_p6_m1__Gamma_9,M_p6_m1__Gamma_9,0.5,0.0,1,0.9998212166758942,0.9999999700822495,False,False,0.00858306884765625,,,0.011682510375976562,,
M_p6_m2__Gamma_4_5,M_p6_m2__Gamma_4_5,0.5,0.0,2,0.9997843324291834,0.9999626197870097,False,False,0.0027906179215239583,,,0.03623491808803966,,
M_p6_m2__Gamma_6_7,M_p6_m2__Gamma_6_7,0.5,0.0,2,0.9997843324291834,0.9999626188665306,False,False,0.39461444024455494,,,0.6243808880081405,,
M_p6_m2__Gamma_8,M_p6_m2__Gamma_8,0.5,0.0,1,0.9997843324291834,0.9999999668921296,False,False,4.029273986816406,,,3.818035125732422,,
M_p6_m2__Gamma_9,M_p6_m2__Gamma_9,0.5,0.0,1,0.9997843324291834,0.9999999700822495,False,False,0.015735626220703125,,,0.010251998901367188,,
M_p6_m3__Gamma_4_5,M_p6_m3__Gamma_4_5,0.5,0.0,2,0.9995577883634782,0.9999626197870097,False,False,0.0012839233415447484,,,0.006594332068414369,,
M_p6_m3__Gamma_6_7,M_p6_m3__Gamma_6_7,0.5,0.0,2,0.9995577883634782,0.9999626188665306,False,False,2.6435688739570797,,,2.6871698068603402,,
M_p6_m3__Gamma_8,M_p6_m3__Gamma_8,0.5,0.0,1,0.9995577883634782,0.9999999668921296,False,False,3.1380653381347656,,,3.45611572265625,,
M_p6_m3__Gamma_9,M_p6_m3__Gamma_9,0.5,0.0,1,0.9995577883634782,0.9999999700822495,False,False,0.010013580322265625,,,0.005245208740234375,,
M_p6_m4__Gamma_4_5,M_p6_m4__Gamma_4_5,0.5,0.0,2,0.9999050425295597,0.9999626197870097,False,False,0.02257057198722623,,,0.6942577494215826,,
M_p6_m4__Gamma_6_7,M_p6_m4__Gamma_6_7,0.5,0.0,2,0.9999050425295597,0.9999626188665306,False,False,26.51747283084225,,,26.678471486768768,,
M_p6_m4__Gamma_8,M_p6_m4__Gamma_8,0.5,0.0,1,0.9999050425295597,0.9999999668921296,True,True,41.71586036682129,41.72406877790232,6.3264807876278475,41.779279708862305,41.79600306919569,6.324612364477011
M_p6_m4__Gamma_9,M_p6_m4__Gamma_9,0.5,0.0,1,0.9999050425295597,0.9999999700822495,False,False,0.04744529724121094,,,0.0,,
M_p6_m5__Gamma_4_5,M_p6_m5__Gamma_4_5,0.5,0.0,2,0.9974231705055936,0.9999626197870097,False,False,0.019055596544921956,,,3.9250143438456813,,
M_p6_m5__Gamma_6_7,M_p6_m5__Gamma_6_7,0.5,0.0,2,0.9974231705055936,0.9999626188665306,True,True,35.002156658610765,35.06158323325405,-1.7419931839921798,35.22014772374564,35.20390051013569,-1.5652714943395762
M_p6_m5__Gamma_8,M_p6_m5__Gamma_8,0.5,0.0,1,0.9974231705055936,0.9999999668921296,True,True,56.5953254699707,56.53479439871702,9.77839255819546,56.80394172668457,56.74193246023922,9.777302644690566
M_p6_m5__Gamma_9,M_p6_m5__Gamma_9,0.5,0.0,1,0.9974231705055936,0.9999999700822495,False,False,0.0040531158447265625,,,0.009775161743164062,,
M_p6_m6__Gamma_4_5,M_p6_m6__Gamma_4_5,0.5,0.0,2,0.9879044725803898,0.9999626197870097,False,False,0.013926584116468651,,,3.823010208395685,,
M_p6_m6__Gamma_6_7,M_p6_m6__Gamma_6_7,0.5,0.0,2,0.9879044725803898,0.9999626188665306,True,True,44.40511614646889,44.362079870656224,18.852700992506463,32.4530660108592,32.47914033535823,19.532962721222233
M_p6_m6__Gamma_8,M_p6_m6__Gamma_8,0.5,0.0,1,0.9879044725803898,0.9999999668921296,True,True,53.83801460266113,53.82843017578203,1.9322609414861858,57.56974220275879,57.55462646484273,1.8914670360326569
M_p6_m6__Gamma_9,M_p6_m6__Gamma_9,0.5,0.0,1,0.9879044725803898,0.9999999700822495,False,False,0.017404556274414062,,,0.0040531158447265625,,
M_p6_m9__Gamma_4_5,M_p6_m9__Gamma_4_5,0.5,0.0,2,0.9982014986941993,0.9999626197870097,False,False,0.0052937515523849765,,,1.007446472796527,,
M_p6_m9__Gamma_6_7,M_p6_m9__Gamma_6_7,0.5,0.0,2,0.9982014986941993,0.9999626188665306,False,False,17.576030592691414,,,22.442271958063735,,
M_p6_m9__Gamma_8,M_p6_m9__Gamma_8,0.5,0.0,1,0.9982014986941993,0.9999999668921296,True,True,86.99631690979004,86.71804155622306,11.463243134167522,86.03811264038086,85.75701032365973,11.177841497927277
M_p6_m9__Gamma_9,M_p6_m9__Gamma_9,0.5,0.0,1,0.9982014986941993,0.9999999700822495,False,False,0.034332275390625,,,0.008344650268554688,,
