material,model,geometry,qx,qy,qe_mode,ml_mode,qe_frequency_thz,ml_frequency_thz,frequency_difference_thz,single_overlap_squared,qe_subspace_dimension,subspace_minimum_overlap_squared,gamma_point
wse2,tece,model_relaxed,0.16666666666666666,0.8333333333333334,5,5,5.846472,5.551626869444918,-0.29484513055508277,0.999386000147233,1,0.999386000147233,False
wse2,tece,model_relaxed,0.16666666666666666,0.8333333333333334,6,6,6.983918,6.588336612264867,-0.39558138773513285,0.9898314473350923,1,0.9898314473350923,False
wse2,tece,model_relaxed,0.16666666666666666,0.8333333333333334,7,7,7.499303,7.008890258485134,-0.49041274151486647,0.9988607542806689,1,0.9988607542806687,False
wse2,tece,model_relaxed,0.16666666666666666,0.8333333333333334,8,8,7.936523,7.506468899510619,-0.4300541004893814,0.9887771517098136,1,0.9887771517098134,False
wse2,tece,model_relaxed,0.16666666666666666,0.8333333333333334,9,9,8.970513,8.51588154608781,-0.4546314539121905,0.999833176602196,1,0.999833176602196,False
wse2,tece,model_relaxed,0.3333333333333333,0.0,1,1,2.66791,2.4920364196006197,-0.17587358039938028,0.9998148129948156,1,0.9998148129948158,False
wse2,tece,model_relaxed,0.3333333333333333,0.0,2,2,2.711818,2.582319672943743,-0.12949832705625708,0.9997962882077848,1,0.9997962882077845,False
wse2,tece,model_relaxed,0.3333333333333333,0.0,3,3,3.77312,3.5858924494478233,-0.18722755055217677,0.999206035642933,1,0.999206035642933,False
wse2,tece,model_relaxed,0.3333333333333333,0.0,4,4,5.701016,5.360669239151227,-0.3403467608487727,0.9999337292343534,1,0.9999337292343534,False
wse2,tece,model_relaxed,0.3333333333333333,0.0,5,5,6.521825,6.17293405546255,-0.34889094453744995,0.999726993173277,1,0.999726993173277,False
wse2,tece,model_relaxed,0.3333333333333333,0.0,6,6,6.720095,6.368442037037281,-0.351652962962719,0.9990154012243863,1,0.999015401224386,False
wse2,tece,model_relaxed,0.3333333333333333,0.0,7,7,7.394702,6.880409764782497,-0.5142922352175026,0.9998141402543382,1,0.9998141402543382,False
wse2,tece,model_relaxed,0.3333333333333333,0.0,8,8,8.129533,7.6236047757141,-0.5059282242859,0.9985476109338864,1,0.9985476109338864,False
wse2,tece,model_relaxed,0.3333333333333333,0.0,9,9,8.208224,7.677967680961308,-0.5302563190386911,0.9997360647526206,1,0.9997360647526203,False
wse2,tece,model_relaxed,0.3333333333333333,0.16666666666666666,1,1,3.313145,3.0492050499050674,-0.26393995009493265,0.9880455027536654,1,0.9880455027536654,False
wse2,tece,model_relaxed,0.3333333333333333,0.16666666666666666,2,2,3.421343,3.2374731552948486,-0.18386984470515122,0.9997516407757885,1,0.9997516407757889,False
wse2,tece,model_relaxed,0.3333333333333333,0.16666666666666666,3,3,3.854622,3.5625347696663927,-0.2920872303336073,0.9872140454237538,1,0.9872140454237538,False
wse2,tece,model_relaxed,0.3333333333333333,0.16666666666666666,4,4,6.086371,5.7309544284806,-0.35541657151939976,0.9995308025130297,1,0.9995308025130297,False
wse2,tece,model_relaxed,0.3333333333333333,0.16666666666666666,5,5,6.471966,6.116928329449935,-0.3550376705500655,0.9997384422646287,1,0.9997384422646287,False
wse2,tece,model_relaxed,0.3333333333333333,0.16666666666666666,6,6,6.659535,6.300689769889098,-0.3588452301109024,0.9991973359002669,1,0.9991973359002669,False
wse2,tece,model_relaxed,0.3333333333333333,0.16666666666666666,7,7,7.563986,7.007060816411662,-0.556925183588338,0.9929727280306345,1,0.9929727280306345,False
wse2,tece,model_relaxed,0.3333333333333333,0.16666666666666666,8,8,7.878545,7.350255101267738,-0.528289898732262,0.9994608337941365,1,0.9994608337941365,False
wse2,tece,model_relaxed,0.3333333333333333,0.16666666666666666,9,9,8.000469,7.520157764631182,-0.48031123536881903,0.9930382609501895,1,0.9930382609501895,False
wse2,tece,model_relaxed,0.3333333333333333,0.3333333333333333,1,1,2.961261,2.827016338495957,-0.1342446615040429,0.9996348474074636,1,0.9996348474074636,False
wse2,tece,model_relaxed,0.3333333333333333,0.3333333333333333,2,2,3.665445,3.5057295422108683,-0.15971545778913177,0.9999765635948579,1,0.9999765635948579,False
wse2,tece,model_relaxed,0.3333333333333333,0.3333333333333333,3,3,4.222909,3.9737031783584316,-0.24920582164156801,0.9991279159665295,1,0.9991279159665295,False
wse2,tece,model_relaxed,0.3333333333333333,0.3333333333333333,4,4,6.290542,5.93323815667883,-0.35730384332117016,0.9999999661690994,1,0.9999999661690994,False
wse2,tece,model_relaxed,0.3333333333333333,0.3333333333333333,5,5,6.381069,6.094760928386414,-0.2863080716135862,0.9999605646074132,1,0.9999605646074134,False
wse2,tece,model_relaxed,0.3333333333333333,0.3333333333333333,6,6,6.495549,6.13841562369827,-0.3571333763017295,0.9999971579369548,1,0.9999971579369548,False
wse2,tece,model_relaxed,0.3333333333333333,0.3333333333333333,7,8,7.786073,7.186015327563958,-0.6000576724360416,0.9974031332366392,1,0.9974031332366392,False
wse2,tece,model_relaxed,0.3333333333333333,0.3333333333333333,8,7,7.800125,7.181395464823251,-0.6187295351767492,0.9999652071451691,1,0.9999652071451693,False
wse2,tece,model_relaxed,0.3333333333333333,0.3333333333333333,9,9,7.873097,7.395478842186667,-0.4776181578133327,0.9978951974452016,1,0.9978951974452016,False
wse2,tece,model_relaxed,0.3333333333333333,0.5,1,1,3.281987,3.0493263454037463,-0.23266065459625374,0.9956621582040389,1,0.9956621582040389,False
wse2,tece,model_relaxed,0.3333333333333333,0.5,2,2,3.41866,3.2374705143709552,-0.1811894856290448,0.9997248847389738,1,0.9997248847389736,False
wse2,tece,model_relaxed,0.3333333333333333,0.5,3,3,3.819686,3.562479567293578,-0.25720643270642185,0.9950172343197456,1,0.9950172343197456,False
wse2,tece,model_relaxed,0.3333333333333333,0.5,4,4,6.08629,5.730980816853145,-0.3553091831468551,0.999529304659749,1,0.999529304659749,False
wse2,tece,model_relaxed,0.3333333333333333,0.5,5,5,6.471831,6.116975279973666,-0.35485572002633425,0.9997341770388467,1,0.9997341770388467,False
wse2,tece,model_relaxed,0.3333333333333333,0.5,6,6,6.657977,6.3007056095278315,-0.35727139047216827,0.9991476975924151,1,0.9991476975924146,False
wse2,tece,model_relaxed,0.3333333333333333,0.5,7,7,7.563231,7.007123063333848,-0.5561079366661517,0.9946874722749985,1,0.9946874722749988,False
wse2,tece,model_relaxed,0.3333333333333333,0.5,8,8,7.878196,7.35021523781103,-0.52798076218897,0.9994717916638077,1,0.9994717916638077,False
wse2,tece,model_relaxed,0.3333333333333333,0.5,9,9,8.000848,7.520175175450285,-0.48067282454971494,0.99487074442744,1,0.99487074442744,False
wse2,tece,model_relaxed,0.3333333333333333,0.6666666666666666,1,1,2.651993,2.4920100269933165,-0.15998297300668352,0.9999125600967719,1,0.9999125600967719,False
wse2,tece,model_relaxed,0.3333333333333333,0.6666666666666666,2,2,2.739355,2.582276206580832,-0.15707879341916842,0.9997010936044547,1,0.9997010936044545,False
wse2,tece,model_relaxed,0.3333333333333333,0.6666666666666666,3,3,3.798787,3.5859041869621753,-0.21288281303782464,0.9994723257152451,1,0.9994723257152454,False
wse2,tece,model_relaxed,0.3333333333333333,0.6666666666666666,4,4,5.70094,5.360674206724591,-0.3402657932754094,0.999904142183476,1,0.9999041421834758,False
wse2,tece,model_relaxed,0.3333333333333333,0.6666666666666666,5,5,6.525687,6.1730633625870714,-0.3526236374129281,0.999476617074517,1,0.9994766170745167,False
wse2,tece,model_relaxed,0.3333333333333333,0.6666666666666666,6,6,6.723371,6.368533177123023,-0.35483782287697707,0.9987359768102887,1,0.9987359768102889,False
wse2,tece,model_relaxed,0.3333333333333333,0.6666666666666666,7,7,7.390173,6.880457172080989,-0.5097158279190106,0.9999055516927733,1,0.9999055516927735,False
wse2,tece,model_relaxed,0.3333333333333333,0.6666666666666666,8,8,8.11056,7.623628616072686,-0.4869313839273133,0.9984931380830301,1,0.9984931380830299,False
wse2,tece,model_relaxed,0.3333333333333333,0.6666666666666666,9,9,8.203572,7.677902385853252,-0.5256696141467474,0.9996123311315425,1,0.9996123311315429,False
wse2,tece,model_relaxed,0.3333333333333333,0.8333333333333334,1,1,2.265702,2.112690645537317,-0.153011354462683,0.9995075291395891,1,0.9995075291395893,False
wse2,tece,model_relaxed,0.3333333333333333,0.8333333333333334,2,2,2.745147,2.605788992063062,-0.13935800793693787,0.9999575076487359,1,0.9999575076487357,False
wse2,tece,model_relaxed,0.3333333333333333,0.8333333333333334,3,3,3.391456,3.235615989608606,-0.15584001039139395,0.9996731857309117,1,0.9996731857309117,False
wse2,tece,model_relaxed,0.3333333333333333,0.8333333333333334,4,4,5.751445,5.395726351469705,-0.35571864853029567,0.9999569533671663,1,0.9999569533671663,False
wse2,tece,model_relaxed,0.3333333333333333,0.8333333333333334,5,5,6.376709,6.032982077982704,-0.3437269220172956,0.9989833491080564,1,0.9989833491080564,False
wse2,tece,model_relaxed,0.3333333333333333,0.8333333333333334,6,6,6.675873,6.305179385842464,-0.37069361415753654,0.9981903257679055,1,0.9981903257679055,False
wse2,tece,model_relaxed,0.3333333333333333,0.8333333333333334,7,7,7.479609,6.981606017446807,-0.4980029825531931,0.9974686631462567,1,0.9974686631462567,False
wse2,tece,model_relaxed,0.3333333333333333,0.8333333333333334,8,8,8.031583,7.584669189409876,-0.44691381059012336,0.995889871139639,1,0.995889871139639,False
wse2,tece,model_relaxed,0.3333333333333333,0.8333333333333334,9,9,8.395434,7.876278089877264,-0.5191559101227359,0.9994059488169894,1,0.9994059488169892,False
wse2,tece,model_relaxed,0.5,0.0,1,1,2.940476,2.7373446422543086,-0.20313135774569124,0.9996939745306184,1,0.9996939745306184,False
wse2,tece,model_relaxed,0.5,0.0,2,2,3.636086,3.444295976366419,-0.191790023633581,0.9995878713364857,1,0.9995878713364855,False
wse2,tece,model_relaxed,0.5,0.0,3,3,3.877233,3.679558826476102,-0.19767417352389804,0.9994453657286051,1,0.9994453657286053,False
wse2,tece,model_relaxed,0.5,0.0,4,4,5.806072,5.4707081949213645,-0.33536380507863583,0.9999570767959323,1,0.999957076795932,False
wse2,tece,model_relaxed,0.5,0.0,5,5,6.485636,6.125550320369523,-0.360085679630477,0.9997290893193069,1,0.9997290893193072,False
wse2,tece,model_relaxed,0.5,0.0,6,6,6.874403,6.536318987143396,-0.33808401285660405,0.9994755230278456,1,0.9994755230278454,False
wse2,tece,model_relaxed,0.5,0.0,7,7,7.358842,6.803872237566802,-0.5549697624331982,0.9995179154204857,1,0.9995179154204855,False
wse2,tece,model_relaxed,0.5,0.0,8,8,7.907857,7.404163558101032,-0.5036934418989683,0.9998873948116447,1,0.9998873948116447,False
wse2,tece,model_relaxed,0.5,0.0,9,9,8.073644,7.60478233047762,-0.4688616695223802,0.9996819797154199,1,0.9996819797154199,False
wse2,tece,model_relaxed,0.5,0.16666666666666666,1,1,3.269964,3.049298098057679,-0.22066590194232072,0.9969328680969041,1,0.9969328680969047,False
wse2,tece,model_relaxed,0.5,0.16666666666666666,2,2,3.420736,3.2374939847833777,-0.18324201521662253,0.9997273016616144,1,0.9997273016616144,False
wse2,tece,model_relaxed,0.5,0.16666666666666666,3,3,3.811753,3.562418465176381,-0.2493345348236189,0.9965304293423869,1,0.9965304293423864,False
wse2,tece,model_relaxed,0.5,0.16666666666666666,4,4,6.08584,5.73095920122723,-0.35488079877277023,0.9995789175890143,1,0.9995789175890141,False
wse2,tece,model_relaxed,0.5,0.16666666666666666,5,5,6.472583,6.116878989372098,-0.35570401062790236,0.9997496042048996,1,0.9997496042048993,False
wse2,tece,model_relaxed,0.5,0.16666666666666666,6,6,6.637687,6.300693766324851,-0.3369932336751491,0.9985934912808461,1,0.9985934912808461,False
wse2,tece,model_relaxed,0.5,0.16666666666666666,7,7,7.55884,7.006991869056923,-0.5518481309430774,0.9960412914033057,1,0.9960412914033057,False
wse2,tece,model_relaxed,0.5,0.16666666666666666,8,8,7.879591,7.350268651590098,-0.5293223484099014,0.999542986249707,1,0.9995429862497073,False
wse2,tece,model_relaxed,0.5,0.16666666666666666,9,9,8.000052,7.520183632070691,-0.479868367929309,0.9970333911694458,1,0.9970333911694458,False
wse2,tece,model_relaxed,0.5,0.3333333333333333,1,1,3.272817,3.0491351402487976,-0.22368185975120225,0.997319582200669,1,0.9973195822006692,False
wse2,tece,model_relaxed,0.5,0.3333333333333333,2,2,3.41855,3.237491498235616,-0.18105850176438398,0.9996769497009727,1,0.9996769497009729,False
wse2,tece,model_relaxed,0.5,0.3333333333333333,3,3,3.820488,3.5624813199914063,-0.25800668000859384,0.9969647362193562,1,0.9969647362193562,False
wse2,tece,model_relaxed,0.5,0.3333333333333333,4,4,6.08549,5.7309685774273085,-0.3545214225726916,0.9995926638590956,1,0.9995926638590956,False
wse2,tece,model_relaxed,0.5,0.3333333333333333,5,5,6.472506,6.1169878879061255,-0.3555181120938746,0.9997587233157279,1,0.9997587233157279,False
wse2,tece,model_relaxed,0.5,0.3333333333333333,6,6,6.639229,6.300723239671744,-0.33850576032825597,0.9986206353491969,1,0.9986206353491973,False
wse2,tece,model_relaxed,0.5,0.3333333333333333,7,7,7.557269,7.007075192707208,-0.5501938072927919,0.9956653856469259,1,0.9956653856469259,False
wse2,tece,model_relaxed,0.5,0.3333333333333333,8,8,7.879924,7.350217357137239,-0.5297066428627613,0.9995376160417918,1,0.9995376160417918,False
wse2,tece,model_relaxed,0.5,0.3333333333333333,9,9,7.994011,7.5202078006336945,-0.4738031993663059,0.9966652727460277,1,0.9966652727460277,False
wse2,tece,model_relaxed,0.5,0.5,1,1,2.953973,2.737522749041905,-0.21645025095809478,0.9997518654295133,1,0.9997518654295131,False
wse2,tece,model_relaxed,0.5,0.5,2,2,3.673551,3.444221748943612,-0.22932925105638757,0.9993015356981834,1,0.9993015356981834,False
wse2,tece,model_relaxed,0.5,0.5,3,3,3.923116,3.679523666146783,-0.24359233385321666,0.999290964900222,1,0.9992909649002217,False
wse2,tece,model_relaxed,0.5,0.5,4,4,5.803403,5.470740701214533,-0.3326622987854675,0.9998756205588721,1,0.9998756205588721,False
wse2,tece,model_relaxed,0.5,0.5,5,5,6.48705,6.125653544686687,-0.3613964553133133,0.9998361110801552,1,0.9998361110801552,False
wse2,tece,model_relaxed,0.5,0.5,6,6,6.863718,6.53637622295108,-0.32734177704892087,0.9997009868328213,1,0.9997009868328213,False
wse2,tece,model_relaxed,0.5,0.5,7,7,7.361176,6.803984010722989,-0.557191989277011,0.9999180283039611,1,0.9999180283039609,False
wse2,tece,model_relaxed,0.5,0.5,8,8,7.938918,7.404085300710246,-0.5348326992897539,0.9996091373528639,1,0.9996091373528642,False
wse2,tece,model_relaxed,0.5,0.5,9,9,8.087509,7.604800388431011,-0.4827086115689898,0.9993812869078793,1,0.9993812869078791,False
wse2,tece,model_relaxed,0.5,0.6666666666666666,1,1,3.301045,3.0491351402487985,-0.2519098597512013,0.9987323006208993,1,0.9987323006208993,False
wse2,tece,model_relaxed,0.5,0.6666666666666666,2,2,3.40825,3.2374914982356153,-0.17075850176438445,0.9998096308091281,1,0.9998096308091283,False
wse2,tece,model_relaxed,0.5,0.6666666666666666,3,3,3.816121,3.5624813199914085,-0.2536396800085914,0.9983072078213613,1,0.9983072078213615,False
wse2,tece,model_relaxed,0.5,0.6666666666666666,4,4,6.085347,5.73096857742731,-0.35437842257268937,0.9996074625850176,1,0.9996074625850176,False
wse2,tece,model_relaxed,0.5,0.6666666666666666,5,5,6.474885,6.1169878879061255,-0.3578971120938741,0.9998096654771805,1,0.9998096654771803,False
wse2,tece,model_relaxed,0.5,0.6666666666666666,6,6,6.62885,6.300723239671744,-0.3281267603282556,0.9987096529518571,1,0.9987096529518573,False
wse2,tece,model_relaxed,0.5,0.6666666666666666,7,7,7.572123,7.007075192707211,-0.5650478072927898,0.9944951535990675,1,0.9944951535990675,False
wse2,tece,model_relaxed,0.5,0.6666666666666666,8,8,7.884081,7.350217357137239,-0.5338636428627614,0.9995684806114944,1,0.9995684806114944,False
wse2,tece,model_relaxed,0.5,0.6666666666666666,9,9,7.99385,7.5202078006336945,-0.4736421993663056,0.9957443864304689,1,0.9957443864304694,False
wse2,tece,model_relaxed,0.5,0.8333333333333334,1,1,3.324898,3.0492980980576796,-0.27559990194232054,0.9963444239384701,1,0.9963444239384701,False
wse2,tece,model_relaxed,0.5,0.8333333333333334,2,2,3.414827,3.2374939847833755,-0.17733301521662437,0.9995964213345966,1,0.9995964213345964,False
wse2,tece,model_relaxed,0.5,0.8333333333333334,3,3,3.750366,3.5624184651763815,-0.1879475348236186,0.9960919590610547,1,0.9960919590610547,False
wse2,tece,model_relaxed,0.5,0.8333333333333334,4,4,6.084468,5.730959201227228,-0.3535087987727721,0.999652939027046,1,0.9996529390270458,False
wse2,tece,model_relaxed,0.5,0.8333333333333334,5,5,6.473929,6.116878989372096,-0.357050010627904,0.9997774642935316,1,0.9997774642935316,False
wse2,tece,model_relaxed,0.5,0.8333333333333334,6,6,6.63272,6.300693766324849,-0.33202623367515116,0.9976713761456415,1,0.9976713761456417,False
wse2,tece,model_relaxed,0.5,0.8333333333333334,7,7,7.57224,7.006991869056924,-0.5652481309430755,0.9856156825254122,1,0.9856156825254122,False
wse2,tece,model_relaxed,0.5,0.8333333333333334,8,8,7.878032,7.350268651590096,-0.5277633484099038,0.9996178746489532,1,0.999617874648953,False
wse2,tece,model_relaxed,0.5,0.8333333333333334,9,9,8.005763,7.520183632070692,-0.4855793679293079,0.9877826359827797,1,0.9877826359827797,False
wse2,tece,model_relaxed,0.6666666666666666,0.0,1,1,2.66791,2.4920364196006166,-0.1758735803993834,0.9998148129948158,1,0.999814812994816,False
wse2,tece,model_relaxed,0.6666666666666666,0.0,2,2,2.711818,2.5823196729437403,-0.12949832705625974,0.9997962882077848,1,0.9997962882077848,False
wse2,tece,model_relaxed,0.6666666666666666,0.0,3,3,3.77312,3.585892449447824,-0.18722755055217588,0.9992060356429334,1,0.9992060356429332,False
wse2,tece,model_relaxed,0.6666666666666666,0.0,4,4,5.701016,5.360669239151226,-0.34034676084877447,0.9999337292343532,1,0.9999337292343534,False
wse2,tece,model_relaxed,0.6666666666666666,0.0,5,5,6.521825,6.17293405546255,-0.34889094453744995,0.999726993173277,1,0.999726993173277,False
wse2,tece,model_relaxed,0.6666666666666666,0.0,6,6,6.720095,6.368442037037282,-0.3516529629627181,0.9990154012243858,1,0.999015401224386,False
wse2,tece,model_relaxed,0.6666666666666666,0.0,7,7,7.394702,6.880409764782499,-0.5142922352175008,0.9998141402543385,1,0.9998141402543385,False
wse2,tece,model_relaxed,0.6666666666666666,0.0,8,8,8.129533,7.6236047757140994,-0.5059282242859009,0.9985476109338867,1,0.9985476109338867,False
wse2,tece,model_relaxed,0.6666666666666666,0.0,9,9,8.208224,7.677967680961314,-0.5302563190386858,0.9997360647526203,1,0.9997360647526203,False
wse2,tece,model_relaxed,0.6666666666666666,0.16666666666666666,1,1,2.265702,2.1126906455373256,-0.15301135446267455,0.9995075291395891,1,0.9995075291395895,False
wse2,tece,model_relaxed,0.6666666666666666,0.16666666666666666,2,2,2.745147,2.605788992063066,-0.13935800793693387,0.9999575076487355,1,0.9999575076487355,False
wse2,tece,model_relaxed,0.6666666666666666,0.16666666666666666,3,3,3.391456,3.235615989608605,-0.15584001039139483,0.9996731857309117,1,0.9996731857309119,False
wse2,tece,model_relaxed,0.6666666666666666,0.16666666666666666,4,4,5.751445,5.395726351469704,-0.35571864853029656,0.9999569533671661,1,0.9999569533671661,False
wse2,tece,model_relaxed,0.6666666666666666,0.16666666666666666,5,5,6.376709,6.032982077982703,-0.3437269220172974,0.9989833491080564,1,0.9989833491080564,False
wse2,tece,model_relaxed,0.6666666666666666,0.16666666666666666,6,6,6.675873,6.305179385842462,-0.3706936141575383,0.9981903257679055,1,0.9981903257679055,False
wse2,tece,model_relaxed,0.6666666666666666,0.16666666666666666,7,7,7.479609,6.981606017446804,-0.49800298255319575,0.9974686631462565,1,0.9974686631462565,False
wse2,tece,model_relaxed,0.6666666666666666,0.16666666666666666,8,8,8.031583,7.584669189409874,-0.44691381059012514,0.995889871139639,1,0.9958898711396388,False
wse2,tece,model_relaxed,0.6666666666666666,0.16666666666666666,9,9,8.395434,7.876278089877262,-0.5191559101227377,0.999405948816989,1,0.9994059488169887,False
wse2,tece,model_relaxed,0.6666666666666666,0.3333333333333333,1,1,2.651993,2.492010026993316,-0.15998297300668396,0.9999125600967717,1,0.9999125600967717,False
wse2,tece,model_relaxed,0.6666666666666666,0.3333333333333333,2,2,2.739355,2.5822762065808256,-0.15707879341917463,0.9997010936044547,1,0.9997010936044549,False
wse2,tece,model_relaxed,0.6666666666666666,0.3333333333333333,3,3,3.798787,3.5859041869621766,-0.2128828130378233,0.9994723257152451,1,0.9994723257152451,False
wse2,tece,model_relaxed,0.6666666666666666,0.3333333333333333,4,4,5.70094,5.36067420672459,-0.3402657932754103,0.9999041421834758,1,0.999904142183476,False
wse2,tece,model_relaxed,0.6666666666666666,0.3333333333333333,5,5,6.525687,6.173063362587071,-0.352623637412929,0.9994766170745167,1,0.9994766170745167,False
wse2,tece,model_relaxed,0.6666666666666666,0.3333333333333333,6,6,6.723371,6.368533177123028,-0.35483782287697263,0.9987359768102885,1,0.9987359768102883,False
wse2,tece,model_relaxed,0.6666666666666666,0.3333333333333333,7,7,7.390173,6.880457172080991,-0.5097158279190088,0.9999055516927735,1,0.9999055516927735,False
wse2,tece,model_relaxed,0.6666666666666666,0.3333333333333333,8,8,8.11056,7.623628616072685,-0.48693138392731417,0.9984931380830301,1,0.9984931380830301,False
wse2,tece,model_relaxed,0.6666666666666666,0.3333333333333333,9,9,8.203572,7.677902385853255,-0.5256696141467447,0.9996123311315425,1,0.9996123311315422,False
wse2,tece,model_relaxed,0.6666666666666666,0.5,1,1,3.294724,3.0493263454037516,-0.2453976545962484,0.9966473364588796,1,0.9966473364588798,False
wse2,tece,model_relaxed,0.6666666666666666,0.5,2,2,3.419011,3.237470514370961,-0.1815404856290388,0.9998191873061975,1,0.9998191873061975,False
wse2,tece,model_relaxed,0.6666666666666666,0.5,3,3,3.797485,3.5624795672935825,-0.2350054327064175,0.9960891811406289,1,0.9960891811406292,False
wse2,tece,model_relaxed,0.6666666666666666,0.5,4,4,6.085106,5.7309808168531475,-0.35412518314685215,0.9995758843704494,1,0.9995758843704496,False
wse2,tece,model_relaxed,0.6666666666666666,0.5,5,5,6.474324,6.116975279973665,-0.35734872002633544,0.99978367390086,1,0.9997836739008602,False
wse2,tece,model_relaxed,0.6666666666666666,0.5,6,6,6.668521,6.300705609527832,-0.3678153904721677,0.9993320631886452,1,0.999332063188645,False
wse2,tece,model_relaxed,0.6666666666666666,0.5,7,7,7.567898,7.007123063333847,-0.560774936666153,0.9951618662725833,1,0.9951618662725833,False
wse2,tece,model_relaxed,0.6666666666666666,0.5,8,8,7.87807,7.350215237811029,-0.5278547621889711,0.9995282846344399,1,0.9995282846344399,False
wse2,tece,model_relaxed,0.6666666666666666,0.5,9,9,7.993077,7.520175175450283,-0.47290182454971763,0.9954305826619491,1,0.9954305826619491,False
wse2,tece,model_relaxed,0.6666666666666666,0.6666666666666666,1,1,2.961261,2.8270163384959592,-0.13424466150404069,0.9996348474074636,1,0.9996348474074636,False
wse2,tece,model_relaxed,0.6666666666666666,0.6666666666666666,2,2,3.665445,3.50572954221087,-0.15971545778913,0.9999765635948579,1,0.9999765635948576,False
wse2,tece,model_relaxed,0.6666666666666666,0.6666666666666666,3,3,4.222909,3.9737031783584342,-0.24920582164156535,0.9991279159665295,1,0.9991279159665295,False
wse2,tece,model_relaxed,0.6666666666666666,0.6666666666666666,4,4,6.290542,5.93323815667883,-0.35730384332117016,0.9999999661690991,1,0.9999999661690991,False
wse2,tece,model_relaxed,0.6666666666666666,0.6666666666666666,5,5,6.381069,6.094760928386414,-0.2863080716135862,0.9999605646074128,1,0.999960564607413,False
wse2,tece,model_relaxed,0.6666666666666666,0.6666666666666666,6,6,6.495549,6.13841562369827,-0.3571333763017295,0.9999971579369539,1,0.9999971579369543,False
wse2,tece,model_relaxed,0.6666666666666666,0.6666666666666666,7,8,7.786073,7.186015327563959,-0.6000576724360407,0.997403133236639,1,0.9974031332366388,False
wse2,tece,model_relaxed,0.6666666666666666,0.6666666666666666,8,7,7.800125,7.181395464823252,-0.6187295351767483,0.9999652071451687,1,0.9999652071451682,False
wse2,tece,model_relaxed,0.6666666666666666,0.6666666666666666,9,9,7.873097,7.395478842186667,-0.4776181578133327,0.9978951974452018,1,0.9978951974452018,False
wse2,tece,model_relaxed,0.6666666666666666,0.8333333333333334,1,1,3.313145,3.049205049905068,-0.2639399500949322,0.9880454253544968,1,0.988045425354497,False
wse2,tece,model_relaxed,0.6666666666666666,0.8333333333333334,2,2,3.421343,3.2374731552948477,-0.1838698447051521,0.9997516407757883,1,0.9997516407757883,False
wse2,tece,model_relaxed,0.6666666666666666,0.8333333333333334,3,3,3.854622,3.5625347696663914,-0.2920872303336086,0.987214030200807,1,0.9872140302008068,False
wse2,tece,model_relaxed,0.6666666666666666,0.8333333333333334,4,4,6.086371,5.730954428480598,-0.35541657151940154,0.9995308025130295,1,0.9995308025130295,False
wse2,tece,model_relaxed,0.6666666666666666,0.8333333333333334,5,5,6.471966,6.116928329449934,-0.3550376705500664,0.9997384422646289,1,0.9997384422646289,False
wse2,tece,model_relaxed,0.6666666666666666,0.8333333333333334,6,6,6.659535,6.300689769889099,-0.35884523011090064,0.9991973359002665,1,0.9991973359002663,False
wse2,tece,model_relaxed,0.6666666666666666,0.8333333333333334,7,7,7.563986,7.007060816411662,-0.556925183588338,0.992972728030635,1,0.9929727280306352,False
wse2,tece,model_relaxed,0.6666666666666666,0.8333333333333334,8,8,7.878545,7.350255101267737,-0.5282898987322628,0.9994608552987374,1,0.9994608552987372,False
wse2,tece,model_relaxed,0.6666666666666666,0.8333333333333334,9,9,8.000469,7.520157764631182,-0.48031123536881903,0.99303826095019,1,0.99303826095019,False
wse2,tece,model_relaxed,0.8333333333333334,0.0,1,1,1.062198,0.9440133342954302,-0.11818466570456976,0.9996881004338442,1,0.9996881004338442,False
wse2,tece,model_relaxed,0.8333333333333334,0.0,2,2,1.586488,1.5319031401043475,-0.05458485989565243,0.9993576747282932,1,0.9993576747282932,False
wse2,tece,model_relaxed,0.8333333333333334,0.0,3,3,2.579706,2.3657145731203753,-0.21399142687962458,0.9992328782124866,1,0.9992328782124866,False
wse2,tece,model_relaxed,0.8333333333333334,0.0,4,4,5.448567,5.1249079848203385,-0.3236590151796612,0.999196854364469,1,0.999196854364469,False
wse2,tece,model_relaxed,0.8333333333333334,0.0,5,5,5.847654,5.551499827579798,-0.29615417242020214,0.999477707068668,1,0.9994777070686682,False
wse2,tece,model_relaxed,0.8333333333333334,0.0,6,6,6.984794,6.588259091926866,-0.39653490807313396,0.9901721859043657,1,0.990172185904366,False
wse2,tece,model_relaxed,0.8333333333333334,0.0,7,7,7.482862,7.008924225077963,-0.47393777492203704,0.9966283855572694,1,0.9966283855572692,False
wse2,tece,model_relaxed,0.8333333333333334,0.0,8,8,7.936052,7.506446007640227,-0.4296059923597735,0.9871642557826115,1,0.9871642557826119,False
wse2,tece,model_relaxed,0.8333333333333334,0.0,9,9,8.96955,8.51591967967186,-0.45363032032813955,0.9998343769590605,1,0.9998343769590607,False
wse2,tece,model_relaxed,0.8333333333333334,0.16666666666666666,1,1,1.06079,0.9440023150868595,-0.1167876849131404,0.9996516194704782,1,0.9996516194704782,False
wse2,tece,model_relaxed,0.8333333333333334,0.16666666666666666,2,2,1.66268,1.5320515485063386,-0.1306284514936613,0.9964796369169189,1,0.9964796369169187,False
