reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p2_m1__Gamma_9,line_p2_m1__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9999807180289485,0.99999999050316,False,False,0.015974044799804688,,,0.014066696166992188,,
line_p2_m2__Gamma_4_5,line_p2_m2__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9994606836117339,0.9999624564672188,False,False,0.03452462382260353,,,0.02973644605191968,,
line_p2_m2__Gamma_6_7,line_p2_m2__Gamma_6_7,0.16666666666666666,0.16666666666666666,2,0.9994606836117339,0.9999624565609744,False,False,0.07118541576591086,,,0.11122296988294884,,
line_p2_m2__Gamma_8,line_p2_m2__Gamma_8,0.16666666666666666,0.16666666666666666,1,0.9994606836117339,0.9999999900036043,False,False,0.3273487091064453,,,0.3635883331298828,,
line_p2_m2__Gamma_9,line_p2_m2__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9994606836117339,0.99999999050316,False,False,0.0152587890625,,,0.0133514404296875,,
line_p2_m3__Gamma_4_5,line_p2_m3__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9994659088399828,0.9999624564672188,False,False,0.052188078823585324,,,0.04004083701633983,,
line_p2_m3__Gamma_6_7,line_p2_m3__Gamma_6_7,0.16666666666666666,0.16666666666666666,2,0.9994659088399828,0.9999624565609744,False,False,0.12358111455877824,,,0.10982792669564267,,
line_p2_m3__Gamma_8,line_p2_m3__Gamma_8,0.16666666666666666,0.16666666666666666,1,0.9994659088399828,0.9999999900036043,False,False,0.24175643920898438,,,0.24247169494628906,,
line_p2_m3__Gamma_9,line_p2_m3__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9994659088399828,0.99999999050316,False,False,0.011205673217773438,,,0.015735626220703125,,
line_p2_m4__Gamma_4_5,line_p2_m4__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9998297174703146,0.9999624564672188,False,False,0.0250157789852452,,,0.10833888195599004,,
line_p2_m4__Gamma_6_7,line_p2_m4__Gamma_6_7,0.16666666666666666,0.16666666666666666,2,0.9998297174703146,0.9999624565609744,False,False,7.497760319108675,,,7.130020259024011,,
line_p2_m4__Gamma_8,line_p2_m4__Gamma_8,0.16666666666666666,0.16666666666666666,1,0.9998297174703146,0.9999999900036043,False,False,14.923572540283203,,,14.920473098754883,,
line_p2_m4__Gamma_9,line_p2_m4__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9998297174703146,0.99999999050316,False,False,0.008106231689453125,,,0.008344650268554688,,
line_p2_m5__Gamma_4_5,line_p2_m5__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9861560935539005,0.9999624564672188,False,False,0.06258067616487609,,,3.3008147840690607,,
line_p2_m5__Gamma_6_7,line_p2_m5__Gamma_6_7,0.16666666666666666,0.16666666666666666,2,0.9861560935539005,0.9999624565609744,False,False,9.222023751518613,,,9.063688558328227,,
line_p2_m5__Gamma_8,line_p2_m5__Gamma_8,0.16666666666666666,0.16666666666666666,1,0.9861560935539005,0.9999999900036043,False,False,16.408681869506836,,,16.453027725219727,,
